padecimiento,entidad,sexo,anio_eval,n_semanas_real,total_real,smape_real_prophet,mae_real_prophet,mase_real_prophet,cv_smape_prophet,smape_real_deepar,mae_real_deepar,mase_real_deepar,cv_smape_deepar,smape_real_ensemble,mae_real_ensemble,mase_real_ensemble,cv_smape_ensemble,smape_real_stacking,mae_real_stacking,mase_real_stacking,cv_smape_stacking,smape_real_nbglm,mae_real_nbglm,mase_real_nbglm,cv_smape_nbglm,motor_productivo,criterio_seleccion,smape_ganador,justificacion
Dengue,Michoacán,general,2026,32,113.0,97.23977132324379,4.33342698474571,0.09066932359870715,101.902133963665,98.19298430595107,2.51540602706301,0.05263043864653872,109.60971121653304,186.0496228933664,106.03537166574215,2.2186033041086364,175.32430091675442,187.4588604590726,152.984375,3.200928468680528,196.04479221967665,113.49989186525038,21.731563621578683,0.45469467496437677,121.01884738416436,DeepAR,smape_real,98.19298430595107,DeepAR: menor SMAPE real=98.19% sobre 32 sem
Dengue,Michoacán,hombres,2026,32,60.0,123.66156968315107,4.44235986049962,0.15137420459587672,133.24107144612216,126.01617333992988,1.7669080343519867,0.06020770642025724,79.54507935933471,185.40829730490398,60.30235707933744,2.05481357314322,177.43570585607478,185.4686552579178,66.46875,2.264934511766585,195.83119344080336,118.62344884331195,8.375005187109451,0.2853797955356218,112.55049514292148,Prophet,smape_real,123.66156968315107,Prophet: menor SMAPE real=123.66% sobre 32 sem
Dengue,Michoacán,mujeres,2026,32,53.0,124.22863144266177,3.3236499093404017,0.08874159123812504,129.14012024443235,137.89334408570988,1.4788713900866548,0.03948592781207589,109.76355138252174,187.9130410895593,63.013016061046606,1.6824501576583157,173.6962919474645,188.8211846002213,86.703125,2.314977054651648,196.1388328305384,138.81875054687458,15.621499858631509,0.4170946979359268,125.74912556864584,Prophet,smape_real,124.22863144266177,Prophet: menor SMAPE real=124.23% sobre 32 sem
Dengue,Morelos,general,2026,32,23.0,197.68063620972737,0.7533974748393915,0.013729338949237202,52.029329258979224,179.94531077102428,5.598316321632638,0.10201943182929638,109.60971121653304,196.09021070405214,47.22420213766239,0.8605777154927087,176.1972572849119,198.16262806047774,120.55660487905894,2.1969312962015297,193.8459595711977,182.39911986726648,9.854914858240488,0.1795884256626968,130.84865917032724,DeepAR,smape_real,179.94531077102428,DeepAR: menor SMAPE real=179.95% sobre 32 sem
Dengue,Morelos,hombres,2026,32,11.0,198.44697734685553,0.3547979939741693,0.012890027029034306,75.82494372432545,184.48221223721134,1.7717147018155086,0.06436747327213474,79.54507935933471,194.228971973746,16.832651442594457,0.6115404702123327,183.16373530435703,197.48143146418252,51.14719891833802,1.858208861701654,192.3368460426438,190.5705697921683,8.19300442332386,0.2976568364513664,148.27298601123752,DeepAR,smape_real,184.48221223721134,DeepAR: menor SMAPE real=184.48% sobre 32 sem
Dengue,Morelos,mujeres,2026,32,12.0,200.0,0.3898987607750757,0.01112605702229572,67.54170898302603,183.78510486075695,3.233840030780621,0.09228007935168527,109.76355138252174,196.37967722334602,23.662591425270584,0.6752300032179941,179.65169602313327,198.690507734309,63.874589521959976,1.822709884700124,193.56955797727707,186.28887161125965,5.277896557233818,0.15060878351300355,141.25830296240753,DeepAR,smape_real,183.78510486075695,DeepAR: menor SMAPE real=183.79% sobre 32 sem
Dengue,México,general,2026,32,54.0,171.29309855616182,5.506505002681031,0.23915331173424675,162.6912701840232,192.34677766404053,1.6876641440983746,0.07329703123119977,109.60971121653304,172.53750974256943,16.234666645526886,0.7050886708155,176.9763205357646,180.28824251667533,18.862050030031597,0.8191986983727079,160.55213097895788,187.95828351192665,35.15234470259706,1.5267033529901006,135.4400555181058,Prophet,smape_real,171.29309855616182,Prophet: menor SMAPE real=171.29% sobre 32 sem
Dengue,México,hombres,2026,32,18.0,174.48654627007386,2.1047302477334413,0.17608200765351667,169.92748384810787,167.75602302813851,0.5688430275534382,0.047589482043686335,79.54507935933471,190.94133489023957,25.35822030640537,2.1214720256339135,191.54439804956465,184.45960384717336,8.391394772656394,0.7020251835947833,165.51216506107366,190.1505370830066,21.008749185532608,1.7575947031033816,151.1230387281904,DeepAR,smape_real,167.75602302813851,DeepAR: menor SMAPE real=167.76% sobre 32 sem
Dengue,México,mujeres,2026,32,36.0,171.99284550412557,3.3379801887726486,0.20728772761638806,174.43236502114098,195.31367140842568,1.1184876995592066,0.0694578039702981,109.76355138252174,193.00457857374386,33.727630518901606,2.0944773464095703,190.04918246543187,178.56367773875274,10.04882463583072,0.6240294747653465,154.75554696956232,187.88862905677698,26.280357032951922,1.6320035417319263,133.8716916594558,Prophet,smape_real,171.99284550412557,Prophet: menor SMAPE real=171.99% sobre 32 sem
Dengue,Nacional,general,2026,32,4404.0,23.141759637086434,38.30678709599061,0.04310565932559822,35.23746831954708,32.77357810109085,43.023357892614044,0.04841309723300745,109.60971121653304,166.50778350102212,1653.9742751344568,1.8611754480633886,169.17855498166904,166.97415669568176,1837.171875,2.067323076923077,188.26484082339684,72.28090248644145,400.01581072223695,0.4501276815160117,92.2349408254034,Prophet,smape_real,23.141759637086434,Prophet: menor SMAPE real=23.14% sobre 32 sem
